name,price,rating,review_count,cuisine,address,display_phone,comments
Great Wall Kitchen,1,3.5,7.0,['chinese'],"2238 Adam Clayton Powell, Harlem, NY 10027",(212) 234-8086,N/A
GRECA,2,4.0,52.0,"['greek', 'coffee', 'lounges']","452 Washington St, SoHo, NY 10013",(917) 261-4795,N/A
Greek Eats,2,4.0,387.0,['greek'],"1229 1st Ave, East Harlem, NY 10065",(212) 861-4976,N/A
Green Garden Village,2,4.5,50.0,"['chinese', 'dimsum', 'noodles', 'soup']","216 Grand St, Little Italy, NY 10013",(646) 912-9136,N/A
Green Kitchen,2,3.5,103.0,"['american', 'diners']","1619 2nd Ave, East Harlem, NY 10028",(917) 890-2027,N/A
Green Symphony,1,4.0,90.0,"['vegetarian', 'juicebars', 'vegan']","547 6th Ave 14 St, Gramercy, NY 10011",(212) 929-3752,N/A
Green Symphony,1,4.0,466.0,"['american', 'vegetarian', 'salad', 'juicebars']","255 W 43rd St, Garment District, NY 10036",(212) 391-4747,N/A
Greenwich Street Tavern,2,4.0,120.0,"['american', 'tradamerican', 'pubs', 'sportsbars']","399 Greenwich St, Chinatown, NY 10013",(212) 334-7827,N/A
Grey Bar & Restaurant,2,3.5,125.0,"['american', 'newamerican', 'sportsbars']","43 W 26th St, Gramercy, NY 10010",(212) 532-2643,N/A
Grey Lady,2,3.5,343.0,"['american', 'seafood', 'bars']","77 Delancey St, Chinatown, NY 10002",(646) 580-5239,N/A
Grill 21,2,4.0,523.0,['filipino'],"346 E 21st St, Midtown West, NY 10010",(212) 473-5950,N/A
Grill On the Hill,2,3.5,177.0,"['american', 'sportsbars', 'newamerican', 'chicken_wings']","1624 Amsterdam Ave, East Harlem, NY 10031",(646) 838-8879,N/A
Angelo Grill Chicken House,1,4.0,111.0,"['american', 'chicken_wings', 'vietnamese', 'sandwiches']","270 W 36th St, Garment District, NY 10018",(212) 695-3493,N/A
Grini's Grill,1,3.5,31.0,"['latin', 'bakeries', 'buffets']","100 W 143rd St, Harlem, NY 10030",(212) 694-6274,N/A
Grito Mexican Grill,2,4.0,183.0,['mexican'],"1555 Saint Nicholas Ave, Harlem, NY 10040",(212) 795-0700,N/A
GRK Fresh Greek - Financial District,2,3.5,480.0,"['greek', 'icecream']","111 Fulton St, Financial District, NY 10038",(212) 385-2010,N/A
GRK Fresh Greek,2,3.0,69.0,['greek'],"51 East 8th St, Greenwich Village, NY 10003",(646) 490-0967,N/A
Grotta Azzurra Restaurant,2,3.0,529.0,"['italian', 'breakfast_brunch', 'seafood']","177 Mulberry St, Little Italy, NY 10013",(212) 925-8775,N/A
Ground Central,2,5.0,2.0,"['other', 'coffee', 'bakeries', 'sandwiches']","714 2nd Ave, Murray Hill, NY 10016",(646) 590-7554,N/A
Gruppo,2,4.0,253.0,"['pizza/italian', 'pizza', 'italian', 'beerbar']","98 Ave B, East Village, NY 10009",(212) 995-2100,N/A
Greenwich Sports Tavern Village,2,4.5,25.0,"['american', 'tradamerican']","1 7th Ave S, Greenwich Village, NY 10014",(646) 998-5552,N/A
Gu Japanese Fusion Sushi & Bar,2,4.0,164.0,"['japanese', 'sushi', 'bars']","155 E 52nd St, Midtown East, NY 10022",(212) 752-1142,N/A
Guacamole Mexican Restaurant,2,4.0,160.0,"['spanish', 'mexican']","768 Amsterdam Ave, East Harlem, NY 10025",(917) 265-8173,N/A
Guantanamera,2,3.5,915.0,"['latin', 'cuban']","939 8th Ave, Midtown West, NY 10019",(212) 262-5354,N/A
GunBae Tribeca,2,4.0,285.0,"['korean', 'karaoke', 'bbq']","67 Murray St, Chinatown, NY 10007",(212) 321-2500,N/A
GupShup,3,4.0,286.0,"['indian', 'indpak', 'cocktailbars', 'breakfast_brunch']","115 E18th St, Gramercy, NY 10003",(212) 518-7313,N/A
Gustaly,2,4.5,30.0,"['italian', 'pastashops', 'wine_bars']","796 Ninth Ave Btw 52 & 53 St, Midtown West, NY 10019",(646) 559-9929,N/A
Guyer's,2,3.0,64.0,"['american', 'wine_bars', 'tapasmallplates', 'tradamerican']","286 Columbus Ave, Upper West Side, NY 10023",(212) 877-8090,N/A
Gyu-Kaku Japanese BBQ,3,4.0,1000.0,"['japanese', 'bbq', 'asianfusion']","805 3rd Ave, Midtown West, NY 10022",(212) 702-8816,N/A
Gyu-Kaku Japanese BBQ,2,4.0,1000.0,"['japanese', 'bbq', 'asianfusion']","321 W 44th St, Midtown West, NY 10036",(646) 692-9115,N/A
H&H Bagels,1,4.0,804.0,"['bagels/pretzels', 'bagels', 'breakfast_brunch', 'delis']","1551 2nd Ave, Upper East Side, NY 10028",(212) 734-7441,N/A
H K Wonton Garden,1,3.5,743.0,"['chinese', 'cantonese', 'noodles']","79 Mulberry St, Little Italy, NY 10013",(212) 349-1495,N/A
Haandi,1,3.5,307.0,"['indian', 'indpak', 'pakistani', 'halal']","113 Lexington Ave, Gramercy, NY 10016",(212) 685-5200,N/A
Haile Bistro,2,4.5,216.0,"['ethiopian', 'bars']","182 Ave B, Midtown West, NY 10009",(212) 673-8949,N/A
Hakkasan,3,3.5,918.0,['chinese'],"311 W 43rd St, Midtown West, NY 10036",(212) 776-1818,N/A
Hale and Hearty Soups,1,3.0,152.0,"['soups_&_sandwiches', 'sandwiches', 'soup', 'salad']","462 7th Ave, Garment District, NY 10018",(212) 971-0605,N/A
Hale and Hearty Soups,2,3.5,73.0,"['american', 'soup', 'salad', 'sandwiches']","111 Fulton St, Financial District, NY 10038",(646) 454-0052,N/A
Hama Japanese Cuisine,2,4.0,368.0,"['japanese', 'sushi']","11 W 51st St, Midtown West, NY 10019",(212) 757-7103,N/A
Hamilton Deli,1,3.0,151.0,"['delicatessen', 'delis']","1129 Amsterdam Ave, Morningside Heights, NY 10025",(212) 749-8924,N/A
Hamilton's Cafe Restaurant,2,4.0,210.0,"['café/coffee/tea', 'cafes', 'breakfast_brunch', 'wine_bars']","3570 Broadway, Harlem, NY 10031",(646) 964-4112,N/A
Han Sushi,2,3.5,111.0,"['chinese', 'japanese']","854 10th Ave, Midtown West, NY 10019",(212) 707-8111,N/A
Hanbat Restaurant,2,3.5,498.0,['korean'],"53 W 35th St, Midtown West, NY 10001",(212) 629-5588,N/A
Han Dynasty,2,4.0,1000.0,"['chinese', 'szechuan', 'noodles', 'beerbar']","90 3rd Ave, Greenwich Village, NY 10003",(212) 390-8685,N/A
Han Dynasty,2,4.0,597.0,"['chinese', 'szechuan']","215 W 85th St, Midtown West, NY 10024",(212) 858-9060,N/A
HanGawi,3,4.0,1000.0,"['korean', 'vegetarian', 'vegan']","12 E 32nd St, Midtown East, NY 10016",(212) 213-0077,N/A
Hana Sushi,2,3.5,210.0,"['japanese', 'sushi']","211 7th Ave, Gramercy, NY 10011",(212) 620-9950,N/A
Cafe Hanamizuki,2,4.0,542.0,"['japanese', 'cafes', 'coffee']","143 W 29th St, Garment District, NY 10001",(212) 695-5533,N/A
Handsome Rice,2,4.5,99.0,['korean'],"133 E 31st St, Midtown East, NY 10016",(917) 965-2944,N/A
Hung Chow Restaurant,2,4.0,4.0,['chinese'],"2266 3rd Ave, East Harlem, NY 10035",(212) 534-5266,N/A
Hanjan,3,4.0,422.0,"['korean', 'wine_bars']","36 W 26th St, Gramercy, NY 10010",(212) 206-7226,N/A
Hank's Juicy Beef,2,4.5,251.0,"['sandwiches', 'newamerican']","84 Chambers St, Chinatown, NY 10007",(646) 828-8996,N/A
Hanoi House,2,4.0,501.0,"['asian', 'vietnamese']","119 Saint Marks Pl, Midtown West, NY 10009",(212) 995-5010,N/A
Hanoi Soup Shop,2,4.5,22.0,"['asian', 'vietnamese']","115 St Marks Pl, Greenwich Village, NY 10009",(212) 995-5010,N/A
211 New Taco Grill,1,2.5,46.0,['mexican'],"211 E 14th St, Gramercy, NY 10003",(212) 353-3728,N/A
Happy Express Cafe,1,4.0,42.0,"['chinese', 'cantonese', 'hkcafe']","6 Allen St, Little Italy, NY 10002",(212) 965-9898,N/A
Happy Garden 813,2,5.0,1.0,['chinese'],"513 6th Ave, Greenwich Village, NY 10011",(646) 590-4668,N/A
Happy Hot Hunan,2,3.5,156.0,['chinese'],"969 Amsterdam Ave, East Harlem, NY 10025",(212) 531-1788,N/A
HARBS SoHo,2,4.0,109.0,"['bakery', 'bakeries', 'coffee', 'sandwiches']","465 W Broadway, SoHo, NY 10012",(212) 473-1981,N/A
Hard Rock Cafe,2,3.0,863.0,"['american', 'tradamerican', 'sportsbars', 'breakfast_brunch']","1501 Broadway, Garment District, NY 10036",(212) 343-3355,N/A
Harding's,2,4.0,358.0,"['american', 'cocktailbars', 'tradamerican']","32 E 21st St, Greenwich Village, NY 10010",(212) 600-2105,N/A
Bungalow Lounge,2,2.0,2.0,"['barbecue', 'newamerican', 'lounges']","2367 Frederick Douglass Blvd, Morningside Heights, NY 10027",(212) 222-1922,N/A
Harlem Bar-B-Q,2,3.0,241.0,"['barbecue', 'bbq', 'tradamerican']","2367 Frederick Douglass Blvd, East Harlem, NY 10027",(212) 222-1922,N/A
Harlem Blues Cafe,2,4.5,98.0,"['french', 'coffee', 'gelato', 'creperies']","2144 Fifth Ave, East Harlem, NY 10037",(917) 675-7258,N/A
Harlem Pizza Co,2,4.0,193.0,['pizza'],"135 West 116th St, East Harlem, NY 10026",(212) 222-9889,N/A
Harlem Public,2,4.0,958.0,"['american', 'newamerican', 'pubs', 'burgers']","3612 Broadway, East Harlem, NY 10031",(212) 939-9404,N/A
Harlem Shake,2,3.5,979.0,"['american', 'burgers', 'tradamerican', 'breakfast_brunch']","100 W 124th St, East Harlem, NY 10027",(212) 222-8300,N/A
Harlem Tavern,2,3.5,1000.0,"['american', 'pubs', 'newamerican', 'breakfast_brunch']","2153 Frederick Douglass Blvd, East Harlem, NY 10026",(212) 866-4500,N/A
Harry's,3,4.0,691.0,"['american', 'steak', 'cafes', 'bars']","1 Hanover Sq, Chinatown, NY 10004",(212) 785-9200,N/A
Harry's Italian,2,3.5,580.0,"['italian', 'pizza', 'breakfast_brunch']","2 Gold St, Financial District, NY 10038",(212) 747-0797,N/A
Harry's Italian,2,3.5,254.0,"['italian', 'pizza', 'breakfast_brunch']","225 Murray St, Financial District, NY 10282",(212) 608-1007,N/A
Haru Sushi,2,3.5,237.0,"['japanese', 'sushi']","433 Amsterdam Ave, Harlem, NY 10024",(212) 579-5655,N/A
Haru Sushi,2,3.0,395.0,"['japanese', 'sushi']","1 Wall St Ct, Financial District, NY 10005",(212) 785-6850,N/A
Haru Sushi,2,3.5,766.0,"['japanese', 'sushi']","229 West 43rd St, Midtown West, NY 10036",(212) 398-9810,N/A
Haru Sushi,3,3.5,100.0,"['japanese', 'sushi']","859 9th Ave, Midtown West, NY 10019",(212) 301-4440,N/A
Haswell Green's,2,4.5,305.0,"['american', 'newamerican', 'cocktailbars', 'pianobars']","240 W 52nd St, Midtown West, NY 10019",(212) 245-2801,N/A
Hatsuhana Sushi Restaurant,3,4.0,1000.0,"['japanese', 'sushi']","17 E 48th St, Midtown East, NY 10017",(212) 355-3345,N/A
Havana Central,2,4.0,1000.0,"['latin', 'cuban']","151 W 46th St, Midtown West, NY 10036",(212) 398-7440,N/A
Havana NY,2,4.0,284.0,"['latin', 'cuban', 'venues']","58 W 38th St, Midtown West, NY 10018",(212) 944-0990,N/A
Hayaty NYC,2,3.5,153.0,"['middle_eastern', 'hookah_bars', 'lounges', 'moroccan']","103 Ave A, East Village, NY 10009",(212) 388-0588,N/A
Haymaker Bar and Kitchen,2,4.0,341.0,"['american', 'gastropubs', 'beerbar', 'breakfast_brunch']","252 W 29th St, Midtown West, NY 10001",(646) 429-8237,N/A
Healthy Greens Gourmet Deli,2,5.0,7.0,"['other', 'grocery', 'delis', 'juicebars']","48 3rd Ave, Greenwich Village, NY 10003",(212) 353-2110,N/A
Brodo,2,4.0,168.0,"['american', 'soup']","200 1st Ave, Gramercy, NY 10009",(646) 602-1300,N/A
Hearth,3,4.0,720.0,"['american', 'newamerican', 'italian', 'breakfast_brunch']","403 E 12th St, Gramercy, NY 10009",(646) 602-1300,N/A
Hee Korean BBQ Grill,2,4.0,312.0,"['korean', 'bbq']","793 6th Ave, Gramercy, NY 10001",(212) 206-1224,N/A
Heidelberg Restaurant,2,4.0,682.0,"['german', 'bars']","1648 2nd Ave, East Harlem, NY 10028",(212) 628-2332,N/A
Heidi's House By The Side Of The Road,2,4.5,611.0,"['american', 'wine_bars', 'comfortfood', 'gluten_free']","308 E 78th St, East Harlem, NY 10075",(212) 249-0069,N/A
Hell's Kitchen,2,4.0,411.0,"['mexican', 'cocktailbars']","754 9th Ave, Midtown West, NY 10019",(212) 977-1588,N/A
Hello Deli,1,4.0,142.0,"['delicatessen', 'delis', 'sandwiches']","213 W 53rd St, Garment District, NY 10019",(212) 489-7832,N/A
Hello Saigon,2,4.0,303.0,"['vietnamese/cambodian/malaysia', 'vietnamese', 'sandwiches', 'noodles']","180 Bleecker St, Greenwich Village, NY 10012",(212) 254-2088,N/A
Her Name Is Han,2,4.0,1000.0,"['korean', 'breakfast_brunch', 'cocktailbars']","17 E 31st St, Midtown West, NY 10016",(212) 779-9990,N/A
Her Name Was Carmen,3,3.5,91.0,"['peruvian', 'latin', 'seafood', 'cocktailbars']","527 Broome St, SoHo, NY 10013",(917) 262-0107,N/A
Herbs Thai Bistro,2,3.5,190.0,['thai'],"251 E 45th St, Midtown East, NY 10017",(212) 808-9388,N/A
Hero Certified Burgers,2,4.0,110.0,"['hamburgers', 'burgers']","453 E 78th St, East Harlem, NY 10075",(646) 823-9123,N/A
Hex & Company,1,4.5,49.0,"['café/coffee/tea', 'cafes', 'coffee', 'tabletopgames']","2871 Broadway, Harlem, NY 10025",(212) 439-1008,N/A
Hex & Company,2,4.5,22.0,"['american', 'cocktailbars', 'gastropubs', 'coffee']","1462 First Ave, Upper East Side, NY 10075",(646) 833-7574,N/A
Hexagon Lounge,2,4.5,46.0,"['american', 'tradamerican', 'burgers']","318 W 142nd St, East Harlem, NY 10030",(646) 838-6500,N/A
Hi-Life,2,3.5,325.0,"['american', 'tradamerican', 'breakfast_brunch', 'cocktailbars']","477 Amsterdam Ave, Upper West Side, NY 10024",(212) 787-7199,N/A
Hi-Collar,2,4.0,593.0,"['café/coffee/tea', 'japanese', 'coffee', 'bars']","231 E 9th St, Greenwich Village, NY 10003",(212) 777-7018,N/A
Hibernia Bar,2,4.5,165.0,"['irish', 'bars', 'tradamerican']","401 W 50th St, Midtown West, NY 10019",(212) 969-9703,N/A
Hide-Chan Ramen,2,3.5,1000.0,"['japanese', 'ramen']","248 E 52nd St, Midtown East, NY 10022",(212) 813-1800,N/A
Hide-Chan Ramen,2,4.0,199.0,"['japanese', 'ramen', 'sushi', 'bars']","314 W 53rd St, Hells Kitchen, NY 10019",(212) 969-0066,N/A
The Hideaway,2,3.0,97.0,"['american', 'bars', 'newamerican']","185 Duane St, Tribeca, NY 10013",(212) 334-5775,N/A
High Street On Hudson,2,4.0,413.0,"['american', 'newamerican', 'wine_bars', 'seafood']","637 Hudson St, Chelsea, NY 10014",(917) 388-3944,N/A
Highline Pizza,1,4.0,141.0,['pizza'],"503 W 28th St, Garment District, NY 10001",(212) 564-3330,N/A
Hill and Bay,2,3.5,318.0,"['american', 'newamerican', 'cocktailbars', 'venues']","581 2nd Ave, Midtown East, NY 10016",(212) 245-5554,N/A
Hill Country Barbecue Market,2,3.5,1000.0,"['barbecue', 'bbq', 'southern', 'bars']","30 W 26th St, Gramercy, NY 10010",(212) 255-4544,N/A
Hillstone Restaurant,3,4.0,1000.0,"['american', 'jazzandblues', 'newamerican', 'sushi']","888 3rd Ave, Midtown East, NY 10022",(212) 888-3828,N/A
Hillstone Restaurant,3,4.0,948.0,"['american', 'newamerican', 'sushi']","378 Park Ave S, Midtown West, NY 10010",(212) 689-1090,N/A
Hilltop Park Alehouse,2,3.5,76.0,"['american', 'bars', 'tradamerican']","3821 Broadway, East Harlem, NY 10032",(646) 438-9293,N/A
Hirohisa,4,4.5,158.0,['japanese'],"73 Thompson St, Greenwich Village, NY 10012",(212) 925-1613,N/A
Hiroshi Japanese Fusion,2,3.5,185.0,"['japanese', 'thai', 'sushi']","585 3rd Ave, Murray Hill, NY 10016",(212) 661-9288,N/A
Ho Foods,2,4.0,285.0,"['chinese', 'taiwanese', 'breakfast_brunch']","110 E 7th St, Gramercy, NY 10009",(347) 788-0682,N/A
Ho Lee Restaurant,2,4.0,10.0,"['chinese', 'restaurants']","2493 Adam Clayton Powell, East Harlem, NY 10030",(212) 283-8699,N/A
Hao Noodle - West Village,2,4.0,743.0,"['chinese', 'noodles']","401 6th Ave, Greenwich Village, NY 10014",(212) 633-8900,N/A
Hogshead Tavern,2,4.0,200.0,"['american', 'wine_bars', 'tradamerican', 'beerbar']","126 Hamilton Pl, East Harlem, NY 10031",(212) 234-1154,N/A
Hokey Poké,2,4.0,212.0,"['middle_eastern', 'poke', 'hawaiian']","805 3rd Ave, Midtown East, NY 10022",(212) 754-3012,N/A
Hold Fast Kitchen and Spirits,2,5.0,342.0,"['american', 'cocktailbars', 'tapasmallplates']","364 W 46th St, Midtown West, NY 10036",(917) 261-6691,N/A
Hole In The Wall,2,4.5,566.0,"['american', 'breakfast_brunch', 'cocktailbars', 'juicebars']","15 Cliff St, Financial District, NY 10038",(212) 602-9991,N/A
Sugar Momma,2,4.5,48.0,"['american', 'cocktailbars', 'tapasmallplates', 'asianfusion']","15 Cliff St, Financial District, NY 10038",(212) 602-9991,N/A
Holy Schnitzel,2,3.0,31.0,"['jewish/kosher', 'kosher', 'burgers']","654 Amsterdam Ave, Upper West Side, NY 10025",(212) 362-4659,N/A
Home Base Bistro,2,4.5,47.0,"['american', 'sportsbars', 'breakfast_brunch', 'chicken_wings']","416 3rd Ave, Midtown East, NY 10016",(212) 481-1712,N/A
Raise New York,2,4.0,86.0,"['american', 'sportsbars', 'breakfast_brunch', 'tapasmallplates']","416 3rd Ave, Midtown East, NY 10016",(212) 481-1712,N/A
Home Sweet Harlem,2,3.5,450.0,"['american', 'breakfast_brunch', 'newamerican', 'venues']","1528 Amsterdam Ave, East Harlem, NY 10031",(212) 926-9616,N/A
Hometown Hotpot & BBQ,2,4.0,1000.0,"['chinese', 'hotpot', 'bbq']","194 Grand St, Greenwich Village, NY 10013",(212) 219-8833,N/A
Burgers By Honest Chops,2,4.0,287.0,"['hamburgers', 'halal', 'burgers', 'hotdogs']","99 Macdougal St, Greenwich Village, NY 10012",(212) 677-2110,N/A
Honeybrains,2,4.0,172.0,"['american', 'breakfast_brunch', 'honey', 'juicebars']","372 Lafayette St, Gramercy, NY 10012",(646) 678-4092,N/A
Honeybrains,2,4.0,22.0,"['american', 'juicebars', 'sandwiches', 'salad']","34 W 22nd St, Gramercy, NY 10010",(917) 472-7682,N/A
Hong Cheong Kitchen,2,5.0,2.0,['chinese'],"2393 Frederick Douglass B, East Harlem, NY 10027",(212) 316-6688,N/A
Hong Kong,2,4.0,16.0,['chinese'],"1703 Lexington Ave, East Harlem, NY 10029",(212) 348-2813,N/A
Hong Man,1,4.0,137.0,"['chinese', 'noodles']","27 Eldridge St, Little Italy, NY 10002",(212) 925-0805,N/A
Hooters,2,2.5,294.0,"['american', 'chicken_wings', 'sportsbars', 'tradamerican']","155 W 33rd St, Garment District, NY 10001",(212) 695-9580,N/A
Hop Kee,2,3.5,795.0,"['chinese', 'seafood', 'cantonese']","21 Mott St, Little Italy, NY 10013",(212) 964-8365,N/A
Hop Lee Restaurant,2,4.0,307.0,"['chinese', 'seafood', 'noodles']","16 Mott St, Little Italy, NY 10013",(212) 962-6475,N/A
Hop Shing Restaurant,1,3.5,537.0,"['chinese', 'dimsum', 'cantonese']","9 Chatham Sq, Chinatown, NY 10038",(212) 267-0220,N/A
Hortus NYC,2,4.5,190.0,"['asian', 'asianfusion', 'korean', 'tapasmallplates']","271 5th Ave, Midtown West, NY 10016",(646) 858-3784,N/A
Horus Café on A,2,3.0,349.0,"['mediterranean', 'mideastern', 'hookah_bars']","293 E 10th St, Gramercy, NY 10009",(212) 228-4774,N/A
Horus Cafe,2,3.0,206.0,"['middle_eastern', 'lounges', 'mideastern', 'hookah_bars']","93 Ave B, East Village, NY 10009",(212) 777-9199,N/A
Hot Jalapeño,2,4.0,78.0,['mexican'],"219 E 116th St, East Harlem, NY 10029",(646) 351-6895,N/A
Hot N Juicy Crawfish,2,4.5,504.0,"['seafood', 'cajun']","243 W 14th St, Midtown West, NY 10011",(646) 682-9492,N/A
Hot Pot Under De Tree,2,3.0,30.0,['caribbean'],"2839 Frederick Douglas Blvd, Harlem, NY 10039",(212) 234-3505,N/A
Cafe Carlyle,4,3.5,100.0,"['american', 'jazzandblues', 'tradamerican']","The Carlyle, Upper East Side, NY 10021",(212) 744-1600,N/A
The Carlyle Restaurant,4,4.0,78.0,"['american', 'french', 'tradamerican', 'pianobars']","35 E 76th St, Upper East Side, NY 10021",(212) 744-1600,N/A
Hou Yi Hot Pot,3,4.0,205.0,"['asian', 'hotpot', 'seafood', 'noodles']","97 2nd Ave, Greenwich Village, NY 10003",(212) 625-8989,N/A
Hou Yi Hot Pot,2,4.0,413.0,"['chinese', 'hotpot']","92 Hester St, Little Italy, NY 10002",(212) 966-3420,N/A
Houndstooth Pub,2,3.0,393.0,"['american', 'tradamerican', 'gastropubs', 'sportsbars']","520 8th Ave, Garment District, NY 10018",(212) 643-0034,N/A
Hourglass Tavern,2,4.0,773.0,"['american', 'tradamerican', 'breakfast_brunch', 'wine_bars']","373 W 46th St, Midtown West, NY 10036",(212) 265-2060,N/A
House of Lasagna,2,3.5,147.0,['italian'],"334 Lexington Ave, Murray Hill, NY 10016",(212) 883-9555,N/A
Houseman,3,4.0,108.0,"['american', 'newamerican', 'burgers', 'wine_bars']","508 Greenwich St, SoHo, NY 10013",(212) 641-0654,N/A
Hua Xia,2,2.5,4.0,['chinese'],"49 Division St, Little Italy, NY 10002",(212) 965-1926,N/A
Hub Thai,2,4.0,114.0,['thai'],"105 Avenue A, Greenwich Village, NY 10009",(212) 228-8221,N/A
Hudson Clearwater,3,4.0,533.0,"['french', 'newamerican', 'breakfast_brunch', 'wine_bars']","447 Hudson St, SoHo, NY 10014",(212) 989-3255,N/A
Hudson Station,2,3.0,258.0,"['american', 'tradamerican', 'sportsbars', 'beerbar']","440 9th Ave SE 35th St, Garment District, NY 10001",(212) 244-4406,N/A
Huertas,2,4.0,310.0,"['spanish', 'basque']","107 1st Ave, Greenwich Village, NY 10003",(212) 228-4490,N/A
Hui Restaurant & Bar,2,4.5,155.0,"['chinese', 'bars', 'szechuan', 'dimsum']","314 E 70th St, Midtown West, NY 10021",(646) 869-0339,N/A
Antojitos Caseros,2,4.0,5.0,"['hawaiian', 'mexican', 'food_court']","231 W 39th St, Garment District, NY 10018",(646) 993-1650,N/A
Huli Huli Hawaiian Rotisserie,2,4.5,20.0,['hawaiian'],"231 W 39th St, Midtown West, NY 10018",(646) 993-1650,N/A
Little Tong Noodle Shop,2,3.5,4.0,"['hawaiian', 'noodles', 'chinese']","231 W 39th St, Garment District, NY 10018",(646) 993-1650,N/A
Mademoiselle,2,5.0,2.0,"['hawaiian', 'coffee', 'bakeries', 'french']","231 W 39th St, Garment District, NY 10018",(646) 993-1650,N/A
Mani In Pasta,2,4.5,3.0,"['hawaiian', 'pizza', 'italian']","231 W 39th St, Garment District, NY 10018",(646) 993-1650,N/A
The Deco Food + Drink,2,4.5,17.0,"['hawaiian', 'food_court']","231 W 39th St, Midtown West, NY 10018",(646) 993-1650,N/A
The Hummus & Pita,2,4.0,642.0,"['mediterranean', 'mideastern', 'vegetarian']","585 6th Ave, Greenwich Village, NY 10011",(212) 510-7405,N/A
The Hummus & Pita,2,4.0,400.0,"['middle_eastern', 'mideastern', 'mediterranean', 'vegetarian']","616 8th Ave, Midtown West, NY 10018",(646) 944-4500,N/A
Hummus Kitchen,2,4.0,789.0,"['jewish/kosher', 'mideastern', 'mediterranean']","768 9th Ave, Midtown West, NY 10019",(212) 333-3009,N/A
Hummus Kitchen,2,4.0,874.0,"['jewish/kosher', 'mediterranean', 'vegetarian', 'kosher']","1613 2nd Ave, East Harlem, NY 10028",(212) 988-0090,N/A
Hummus Kitchen,2,4.0,247.0,"['jewish/kosher', 'mideastern', 'kosher']","444 3rd Ave, Midtown East, NY 10016",(212) 696-0055,N/A
Hummus Place,2,4.0,613.0,"['middle_eastern', 'vegetarian', 'mideastern', 'mediterranean']","305 Amsterdam Ave, East Harlem, NY 10023",(212) 799-3335,N/A
Hunan Chen's Kitchen,1,3.0,40.0,['chinese'],"1003 Columbus Ave, Morningside Heights, NY 10025",(212) 222-1118,N/A
Hunan Delight,2,3.5,184.0,"['asian', 'chinese', 'japanese']","1467 York Ave, Upper East Side, NY 10075",(212) 628-8161,N/A
